series_id,mse,mae,mase
br_female_pants_50,6.551962850505552e-06,0.0017158737053826238,0.21228206974548036
br_female_pants_51,1.2728860295274224e-06,0.0008663274753987911,0.22441760188594032
br_female_pants_52,3.254131430372759e-06,0.0013513734990798958,0.20322748274415273
br_female_pants_53,9.282777669965803e-07,0.0007527209159744125,0.24574800817962764
br_female_pants_54,1.5181302060515591e-06,0.000859703953710749,0.4370436122838771
br_female_pants_55,1.2701574352561125e-06,0.0008445963285284593,0.3810919376514115
br_female_pants_56,2.814623451949229e-06,0.0011936118633795157,0.4707455646724898
br_female_pants_57,1.0499505188675076e-06,0.0007743502740044625,0.355188142793595
br_female_pants_58,6.694710231368972e-06,0.0021443698700094774,0.7949330679851563
br_female_pants_59,3.1417790923722724e-06,0.00131226579487219,0.47987387240093715
br_female_pants_60,3.604554881488022e-06,0.0015939066806577571,0.6219555378647408
br_female_pants_61,1.5986336506033783e-06,0.0010941846815549648,0.7798103250748594
br_female_pants_62,9.135785415462102e-06,0.002208571558386646,0.15357069024008246
br_female_pants_63,4.888518017858818e-06,0.0018761263759409193,0.4660369974462921
br_female_pants_64,2.6804069156518978e-05,0.004684927728541382,0.3928206009305517
br_female_pants_65,8.264490084790596e-06,0.001714814722080803,0.4372967588602117
br_female_pants_66,5.875417154817935e-06,0.0020414345747967475,0.38038631630284386
br_female_pants_67,2.2327980659115424e-05,0.0023598954871453135,0.24530988743037271
br_female_pants_68,1.710021477559257e-06,0.0010683909078921792,0.48825639169225155
br_female_pants_69,9.55665522133369e-07,0.0008087998512098544,0.263133456936082
br_female_pants_70,1.0243774047522627e-05,0.002536287563470174,1.009350726747692
br_female_pants_71,9.955840100249998e-06,0.0018217157587010256,0.429038555844304
br_female_pants_72,2.774749830095897e-06,0.0012451550935469735,0.3983208859743999
br_female_pants_73,3.573382250024851e-06,0.0015677639515207058,0.26771032618635177
br_female_pants_74,1.4445656500606537e-06,0.0009457436456824515,0.3531317226416085
br_female_pants_75,3.558551408578564e-06,0.0011780459865203467,0.3239612620735983
br_female_pants_76,1.7137726588448607e-06,0.0010493579896270712,0.5583876438371962
br_female_pants_77,4.32442535449147e-06,0.0015619395297505696,0.30287144710254155
br_female_pants_78,4.434448867711128e-06,0.0015235672871193396,0.5921228777876881
br_female_pants_79,2.5127438155921077e-06,0.0010174310311227637,0.4120649123703638
br_female_pants_80,1.9904238378739144e-06,0.0008598820237265361,0.1984386448221205
br_female_pants_81,2.0377615297210494e-06,0.0011710936985762934,0.17912742975917784
br_female_pants_82,1.4581219532439857e-06,0.0009008714820049301,0.260086366632713
br_female_pants_83,8.767809146291532e-06,0.0024547478186802483,0.279306124394808
br_female_pants_84,1.7548716493075059e-06,0.0009093983814218797,0.3014741617525999
br_female_pants_85,2.2217507379623234e-06,0.0012897256196671993,0.8398656715088542
br_female_pants_86,9.298299047842467e-06,0.0024377644633267487,0.19753432853393219
br_female_pants_87,1.5834282273243538e-05,0.0022528598632099556,0.4370263354914577
br_female_pants_88,9.846309915858778e-06,0.0018084946815397549,0.6050906257265424
br_female_pants_89,2.8128850994243442e-05,0.0051246870522997385,1.0523077525459357
br_female_pants_90,8.237773369540594e-07,0.0007718180773002357,0.6622437337130748
br_female_pants_91,1.805847315936107e-06,0.000982003801790162,0.3480087508695078
br_female_pants_92,5.2910476281295246e-05,0.005289086934973565,0.34360985988246506
br_female_pants_93,1.1686902506719014e-05,0.0021545843244150952,0.32969321684854946
br_female_pants_94,1.6670197539238146e-05,0.0026049029911356042,0.6921885559777078
br_female_pants_95,6.3181412651088935e-06,0.0016227291512572396,0.5318146054508619
br_female_pants_96,1.0292853846814046e-05,0.002120723348697451,0.27910022952453284
br_female_pants_97,6.255070583608568e-05,0.005221668698679249,0.3013236528611947
br_female_pants_98,4.46037618900767e-06,0.0018239479381053044,0.319969954534665
br_female_pants_99,1.010584020416937e-05,0.002851296434409032,0.4446488763940685
br_female_pants_100,7.4331245311875816e-06,0.0017008332903965739,0.4477089730167677
br_female_pants_101,7.102091094856085e-06,0.002127321381949517,0.24854635410661
br_female_pants_102,3.6214382880556464e-06,0.001204558477319046,0.6651372496928967
br_female_pants_103,4.1390803330602186e-06,0.001378739529869637,0.52694261234527
br_female_pants_104,7.759418786959067e-06,0.001941808838963464,0.3197825430327074
br_female_pants_105,5.346820643715906e-05,0.004294621696825105,0.5757917447587192
br_female_pants_106,1.9151051237623092e-05,0.003150363586731414,0.42441106905329623
br_female_pants_107,2.4083659782864938e-06,0.0010357244179438807,0.6266277127207756
br_female_pants_108,1.744879695227601e-06,0.0011040512694143845,1.3711436877992942
br_female_pants_109,4.7483383124206865e-06,0.0016158401698798115,0.7256563033509997
br_female_pants_110,1.6406501911868623e-06,0.0010819694348184411,0.3456970844209686
br_female_pants_111,1.581466545016891e-05,0.002787988059695092,0.36932107324305
br_female_pants_112,2.243581923215449e-05,0.0038553957228636138,0.28054435572885117
br_female_pants_113,1.0619316800126001e-06,0.0008330274252727674,0.1964656742901472
br_female_pants_114,1.1468809328378785e-06,0.0008402310562729055,0.28194462275670784
br_female_pants_115,1.939118880551016e-06,0.0008972407353447429,0.5616730055814035
br_female_pants_116,5.117349487008754e-06,0.0015158841798823504,0.6129914867501125
br_female_pants_117,7.22838444219837e-07,0.0006774404293007039,0.9041097373285366
br_female_pants_118,8.137727761059968e-07,0.0007035790714401865,0.3476533193990343
br_female_pants_119,2.454940837172702e-05,0.003555013508454363,0.3890556023613064
br_female_pants_120,8.060612697578267e-05,0.005333219088438233,0.29032350732806217
br_female_pants_121,7.589984503618361e-06,0.0018463878393187349,0.44508408727552096
br_female_pants_122,4.780227298437237e-06,0.0014964916389488654,0.20632471138362896
br_female_pants_123,1.7111982860157228e-06,0.0010961523438052408,0.4863286355653991
br_female_pants_124,2.5045891761337277e-06,0.0011696240945538955,0.5301930378364208
br_female_pants_125,6.000492581030595e-06,0.0017595271870554465,0.47199675135902025
br_female_pants_126,8.794816141451376e-06,0.002342552143438153,0.525910364882839
br_female_pants_127,7.841090302612237e-06,0.001998358334839227,0.6138989570474087
br_female_pants_128,2.349637086028571e-06,0.0013091272819863965,0.33458114245412
br_female_pants_129,3.5879264832498997e-06,0.0012672391314883665,0.5127478055371386
br_female_pants_130,2.076048601351763e-06,0.0011725179928408084,0.36794197837259074
br_female_pants_131,5.347579257392871e-06,0.0018523062528739095,0.27039614990156746
br_female_pants_132,1.272623744186478e-06,0.0007546935218185647,0.15195544057543678
br_female_pants_133,7.101045550270599e-06,0.0019233392536853631,0.17003123040035797
br_female_shoes_0,1.4341761285928565e-06,0.0009042185662246136,0.7712437331643496
br_female_shoes_1,7.327973465090899e-07,0.0007137107871267285,0.588295285567262
br_female_shoes_2,1.2548192878366795e-06,0.0008383122498554535,0.4854749352904901
br_female_shoes_3,6.227466289894563e-07,0.0006207926725621868,0.5429726203141484
br_female_shoes_4,1.02323060044056e-06,0.0008803154711225417,0.5724428318852353
br_female_shoes_5,6.425819611920469e-07,0.000644394024691222,0.5917443139093588
br_female_shoes_6,5.944379034288068e-06,0.0014856926098591313,0.259724963674606
br_female_shoes_7,1.4370357574101035e-06,0.0010363540402315683,0.8429116070460494
br_female_shoes_8,5.976106654046004e-07,0.0006064323377181198,0.4887614739732011
br_female_shoes_9,5.26370851857616e-07,0.0005720046953097428,0.6307231479311153
br_female_shoes_10,2.3063065451555807e-06,0.0010646585216991299,0.47321705699237737
br_female_shoes_11,1.6441969340090403e-06,0.001005762646177727,0.5825244090316902
br_female_shoes_12,4.1107229454207534e-06,0.0011895223681649232,0.49602361633992076
br_female_shoes_13,6.666429485114337e-07,0.0006421892082524741,1.1119944860708058
br_female_shoes_14,1.8155632672676305e-06,0.0011494623806805782,0.5676593307596048
br_female_shoes_15,1.345811638023488e-06,0.0009669600881125477,1.573880639506916
